article_url,article_date,text_en,comment_date,comment-time,comment-author,comment_type,time_slot,site,lang,Time_period,title,title_en
https://www.lemonde.fr/idees/article/2023/10/24/dans-l-ukraine-en-guerre-la-vertu-du-debat-democratique_6196171_3232.html,2023-10-24,"After the failure of the summer offensive with miracle weapons, the Russian army naturally resumes the strategic initiative. Without great results, so Ukrainian nationalists will be able to organize their elections quietly. Everything is conditioned by the results of the fighting. The Russian army just needs to remain as ineffective as it has been. It is when the wind is unfavorable that a society is tested.",2023-10-24,08:26,user_7d5121755b0f,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Dans l’Ukraine en guerre, la vertu du débat démocratique","In war-torn Ukraine, the virtue of democratic debate"
https://www.lemonde.fr/international/article/2023/10/31/jack-sullivan-conseiller-a-la-securite-nationale-de-joe-biden-proteger-les-civils-a-gaza-est-une-necessite-morale-et-strategique_6197503_3210.html,2023-10-31,"This hypocrite talks about protecting civilians while massacring them, and about a Palestinian state while doing everything to make it impossible. The journalist's question is surprising: ""But did you tell the Israelis that with an organization like Hamas when you cut off heads, others grow back?"" So it's not just Hamas or Daesh that decapitates!!!",2023-10-31,10:45,user_cf014dff81dd,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Jake Sullivan, conseiller à la sécurité nationale de Joe Biden : « Protéger les civils à Gaza est une nécessité morale et stratégique »","Jake Sullivan, National Security Advisor to Joe Biden: ""Protecting civilians in Gaza is a moral and strategic imperative."""
https://www.lemonde.fr/international/article/2023/11/03/guerre-en-ukraine-l-industrie-d-armement-russe-monte-en-puissance_6198023_3210.html,2023-11-03,"As Emmanuel Todd has shown well, the GDP of our countries, the USA and Europe, is largely made up of services (how many billions are spent on lawyer fees in the USA?!?). If we compare only industrial productions, we are lagging behind; we no longer produce much ourselves.",2023-11-04,10:01,user_e579495df183,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Guerre en Ukraine : l’industrie d’armement russe monte en puissance,War in Ukraine: Russian arms industry is growing in power
https://www.lemonde.fr/international/article/2023/11/13/a-kiev-des-epouses-de-soldats-reclament-leur-demobilisation-apres-dix-huit-mois-de-guerre_6199875_3210.html,2023-11-13,"The war in Ukraine did not start in February 22 any more than in Palestine on October 7. It began with the coup d'état of 2014, which was rejected by the Ukrainians of the east and south who voted 80% for Yanukovych, ousted by the neo-Nazis funded by the USA, down to the little bread rolls distributed by Nuland, who declared that they intended to reap the dividends of the 5 billion spent to impose their puppets. The Kiev army and the neo-Nazi battalions bombed the civilians of Donbass for 8 years, whose revolt, unlike that of other regions like Odessa, had not been crushed in blood. The Russian intervention only anticipated the massive attack against Donbass that was planned for March by the Kiev army, directed and armed by NATO for 8 years. Confirmation that Russian volunteers and conscripts are only at the front for 6 months. This revolt is one of the many signs of the disintegration of the society resulting from the coup d'état.",2023-11-13,19:34,user_8950d9d282ed,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"A Kiev, des épouses de soldats réclament leur démobilisation après dix-huit mois de guerre","In Kiev, soldiers' wives are demanding their demobilization after eighteen months of war."
https://www.lemonde.fr/les-decodeurs/article/2023/11/14/un-journaliste-allemand-paye-en-sous-main-par-un-oligarque-russe-pour-ses-livres-pro-poutine_6200065_4355770.html,2023-11-14,Another one who read the article well before commenting...,2023-11-14,22:45,user_4ff29b7a14ab,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Un journaliste allemand payé en sous-main par un oligarque russe pour ses livres pro-Poutine,A German journalist paid under the table by a Russian oligarch for his pro-Putin books.
https://www.lemonde.fr/international/article/2023/11/06/en-visite-a-kiev-ursula-von-der-leyen-apporte-un-bol-d-air-a-l-ukraine_6198465_3210.html,2023-11-06,"This lady represents the countries of the EU and is therefore mandated to speak on behalf of Europeans. Comment corrected. If you do not like the European Union, you can always settle in Russia, if you are not already there.",2023-11-06,10:00,user_4d74a255cd7a,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"En visite à Kiev, Ursula von der Leyen apporte un bol d’air à l’Ukraine","Visiting Kiev, Ursula von der Leyen brings a breath of fresh air to Ukraine."
https://www.lemonde.fr/idees/article/2023/10/20/israel-hamas-la-colere-du-sud-global_6195578_3232.html,2023-10-20,"@Simon: I said imperfect democracy... if you do not differentiate, for example, between China, Iran, and France... I can do nothing.",2023-10-20,15:37,user_2da80b8d15b9,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Israël-Hamas : la colère du Sud global,Israel-Hamas: the anger of the Global South
https://www.lemonde.fr/international/article/2023/11/06/un-voyage-de-volodymyr-zelensky-en-israel-remis-en-question-apres-une-fuite-dans-les-medias_6198519_3210.html,2023-11-06,"If V. Zelensky had the audacity to go to Gaza to demand protection for civilians out of respect for what he accuses Russia of, while calling on Gazans to disassociate themselves from the assault carried out by some of their own, his courage and humanitarian selflessness would have astonished the entire planet. B. Netanyahu could only restrain his hand, and V. Putin would have to tone it down to treat him with respect. But by siding with the extremist haste of Israel to reduce a city to dust and starve its inhabitants (in the name of attacks for which any investigation is put on hold, while the Kremlin waited 7 years for 7 times more Russian-speaking victims of Ukrainian bombings), he misses the historic opportunity to place the righteousness of his cause at the heart of the game and embarrass a Russia that, faced with its pro-Netanyahu momentum, does not even need allusions to expose the variable geometry heroics of its adversary to the world.",2023-11-07,22:29,user_6b720128f38c,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Un voyage de Volodymyr Zelensky en Israël remis en question après une fuite dans les médias,A trip by Volodymyr Zelensky to Israel called into question after a leak in the media.
https://www.lemonde.fr/international/article/2023/11/10/la-course-contre-la-montre-pour-rapatrier-bogdan-ermokhin-orphelin-de-marioupol-deporte-en-russie_6199279_3210.html,2023-11-10,"@ak. You should reread yourself, it becomes embarrassing over time.",2023-11-11,23:39,user_30b67c3c07b3,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"La course contre la montre pour rapatrier Bogdan Ermokhin, orphelin de Marioupol déporté en Russie","The race against time to repatriate Bogdan Ermokhin, an orphan from Mariupol deported to Russia."
https://www.lemonde.fr/idees/article/2023/11/15/une-tempete-parfaite-se-profile-sur-la-guerre-en-ukraine-ou-que-l-on-regarde-les-tendances-negatives-convergent_6200183_3232.html,2023-11-15,...but still no defeat of Russia.,2023-11-15,13:06,user_38d7d7b19403,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Une tempête parfaite se profile sur la guerre en Ukraine : où que l’on regarde, les tendances négatives convergent »","""A perfect storm is brewing in the war in Ukraine: wherever you look, negative trends are converging."""
https://www.lemonde.fr/idees/article/2023/10/24/dans-l-ukraine-en-guerre-la-vertu-du-debat-democratique_6196171_3232.html,2023-10-24,"You have understood everything about the ""democracy"" of the khaki pants.",2023-10-25,14:06,user_471fc5fd6b7f,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Dans l’Ukraine en guerre, la vertu du débat démocratique","In war-torn Ukraine, the virtue of democratic debate"
https://www.lemonde.fr/international/article/2023/10/31/jack-sullivan-conseiller-a-la-securite-nationale-de-joe-biden-proteger-les-civils-a-gaza-est-une-necessite-morale-et-strategique_6197503_3210.html,2023-10-31,"Source Wikipedia. At the end of the 1948 Arab-Israeli war, the Gaza Strip is occupied by Egypt. The territory sees the arrival of about 170,000 refugees settled in eight camps. In 1950, the population is 254,000. In 2018, about 1.9 million Palestinians live in the Gaza Strip, mainly descendants of refugees from the 1948 war. The population has continued to grow since, one of the main reasons being a fertility rate of 4.24 children per woman (2014). In 2022, the population of the strip is estimated at 2.106 million inhabitants, or about 6,000 inhabitants per km². Everything is said. The only solution is for Egypt and other Arab countries to welcome the inhabitants of this territory that has become unlivable!",2023-10-31,13:44,user_260f7f68928c,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Jake Sullivan, conseiller à la sécurité nationale de Joe Biden : « Protéger les civils à Gaza est une nécessité morale et stratégique »","Jake Sullivan, National Security Advisor to Joe Biden: ""Protecting civilians in Gaza is a moral and strategic imperative."""
https://www.lemonde.fr/idees/article/2023/11/06/sans-la-poursuite-durable-de-notre-aide-l-armee-ukrainienne-ne-pourra-pas-l-emporter_6198469_3232.html,2023-11-06,"@Goupil: your low police methods are the work of a scared, begging, and domesticated person mobilized in favor of the American proxy war project against Russia. Sad character...",2023-11-07,00:48,user_f00b1896cf1c,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Sans la poursuite durable de notre aide, l’armée ukrainienne ne pourra pas l’emporter »","""Without the sustained pursuit of our assistance, the Ukrainian army will not be able to prevail."""
https://www.lemonde.fr/international/article/2023/10/27/en-russie-le-hamas-exclut-toute-liberation-des-otages-sans-cessez-le-feu_6196804_3210.html,2023-10-27,Is it a three-way plan then? ;),2023-10-27,22:17,user_da0925d9c12f,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"De Russie, le Hamas exclut toute libération des otages sans cessez-le-feu","From Russia, Hamas rules out any release of hostages without a ceasefire."
https://www.lemonde.fr/international/article/2023/11/14/en-russie-le-retour-du-front-ukrainien-des-meurtriers-gracies-par-poutine_6199973_3210.html,2023-11-14,The international of cruelty in 2023 obviously passing through the Gaza Brigades.,2023-11-14,15:11,user_f0af14aa231a,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"En Russie, le retour du front ukrainien des meurtriers graciés par Poutine","In Russia, the return from the Ukrainian front of murderers pardoned by Putin"
https://www.lemonde.fr/idees/article/2023/11/09/face-aux-conflits-russo-ukrainien-ou-israel-hamas-le-constat-est-le-meme-il-n-y-a-pas-de-communaute-internationale-susceptible-d-imposer-un-reglement_6199059_3232.html,2023-11-09,"No, he explains that it is the systematic defense of Israel by the Americans that has weakened them.",2023-11-11,05:37,user_f942a0303031,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Face aux conflits russo-ukrainien ou Israël-Hamas, le constat est le même : il n’y a pas de “communauté internationale” susceptible d’imposer un règlement »","""Whether facing the Russo-Ukrainian or Israel-Hamas conflicts, the observation remains the same: there is no 'international community' capable of imposing a resolution."""
https://www.lemonde.fr/international/article/2023/11/03/l-ukraine-craint-de-tomber-dans-l-oubli-face-au-conflit-au-proche-orient_6197996_3210.html,2023-11-03,More than 1000. Ukraine is an absolute priority for democratic Europe.,2023-11-04,01:58,user_a5b455f170e0,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Ukraine craint de tomber dans l’oubli face au conflit au Proche-Orient,Ukraine fears being forgotten amid the conflict in the Middle East.
https://www.lemonde.fr/idees/article/2023/10/19/conflit-israelo-palestinien-pourquoi-ce-desengagement-des-grandes-puissances-cette-maniere-d-indifference-depuis-tant-d-annees_6195295_3232.html,2023-10-19,"Because the world has greatly changed since the binary nature of the Cold War era, digital technology has taken over, commercial exchanges, the Bollywood/Mac world/TikTok/GAFA planet is exhilarating. The average individual is constantly plugged into the ""sector.""",2023-10-19,05:37,user_f0b65340d82e,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Conflit israélo-palestinien : « Pourquoi ce désengagement des grandes puissances, cette manière d’indifférence depuis tant d’années ? »","Israeli-Palestinian conflict: ""Why this disengagement from the major powers, this attitude of indifference for so many years?"""
https://www.lemonde.fr/international/article/2023/10/30/a-rafah-le-procureur-de-la-cour-penale-internationale-appelle-au-respect-des-lois-de-la-guerre_6197323_3210.html,2023-10-30,"And Uganda, Iran, Saudi Arabia, Russia, China, Syria, Turkey, Kazakhstan, Mali... are they angels?",2023-10-30,11:45,user_62b19986ab53,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"A Rafah, le procureur de la Cour pénale internationale appelle au respect des lois de la guerre","In Rafah, the prosecutor of the International Criminal Court calls for respect for the laws of war."
https://www.lemonde.fr/idees/article/2023/10/16/comment-emmanuel-macron-et-angela-merkel-se-sont-leurres-sur-vladimir-poutine-lisez-les-extraits-des-aveugles-de-sylvie-kauffmann_6194670_3232.html,2023-10-16,"Estonians know Russians and Putin well, having suffered significant cyber attacks. Part of their territory was annexed by greater Russia, and Putin regularly threatens to ""save"" the supposedly mistreated Russians in Estonia mainly because they do not want to learn the language of the country where they live. That the little one in the group speaks his truths to the big one and brings the other small and medium ones in the group to allow them to speak is a very good thing.",2023-10-16,17:19,user_97602dc083a3,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Comment Emmanuel Macron et Angela Merkel se sont leurrés sur Vladimir Poutine : lisez les extraits des « Aveuglés », de Sylvie Kauffmann","How Emmanuel Macron and Angela Merkel were deceived by Vladimir Putin: read the excerpts from ""The Blinded"" by Sylvie Kauffmann."
https://www.lemonde.fr/un-si-proche-orient/article/2023/10/29/comment-benyamin-netanyahou-est-devenu-le-leader-du-monde-civilise_6197141_6116995.html,2023-10-29,"Indeed, it is starting to show that the newspaper has signed a long-term partnership with the social science departments of Paris-8 and the IEP of Grenoble...",2023-10-29,09:18,user_990908a8fda2,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Comment Benyamin Nétanyahou est devenu le leader autoproclamé du « monde civilisé »,"How Benjamin Netanyahu became the self-proclaimed leader of the ""civilized world"""
https://www.lemonde.fr/international/article/2023/11/08/la-commission-europeenne-recommande-l-ouverture-de-negociations-d-adhesion-avec-l-ukraine-et-la-moldavie_6199017_3210.html,2023-11-08,"Oh yes, what joy to welcome the cream of the Balkan mafia, traffickers, pimps, psychopaths. That will change from the series; we will be scared for real. Thank you, Ursula.",2023-11-09,08:03,user_89fbc3ae6193,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,La Commission européenne recommande l’ouverture de négociations d’adhésion avec l’Ukraine et la Moldavie,The European Commission recommends the opening of accession negotiations with Ukraine and Moldova.
https://www.lemonde.fr/international/article/2023/10/23/ursula-von-der-leyen-les-faux-pas-de-l-hyperpresidente_6196023_3210.html,2023-10-23,"Mrs. VDL is accustomed to this. ""The Queen,"" as she is sometimes called, considers herself the President of Europe, above the peoples who do not exist and their governments that exist so little. She has only made one mistake; by showing her logical support for Israel after the tragedy of October 7, she has potentially favored, albeit unintentionally, another view from the Arab peoples and their supporters on Russia and the conflict in Ukraine. In any case, she shows the same support, just as warlike and determined, for Israel as for President Zelensky...",2023-10-23,14:56,user_f00b1896cf1c,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Ursula von der Leyen, les faux pas de l’hyperprésidente","Ursula von der Leyen, the missteps of the hyper-president"
https://www.lemonde.fr/idees/article/2023/10/27/l-europe-face-a-deux-guerres_6196802_3232.html,2023-10-27,"This speaker deviates from the stated objectives of the miserable operation. The initial declaration of the Chekist was, however, very clear: to protect the Ukrainian people by liberating them from the yoke of the ""neo-Nazi clique"" in power in order to bring the two brothers closer. Instead, he is happily massacring this brotherly people, definitively separating them from Russia. Faced with this fiasco, he is content to confiscate what his imperialist army of thugs allows him. But even here it is a failure because if the 4 annexed oblasts are now Russia, then it is still the Ukrainian army that occupies part of it, and Kherson is the largest city abandoned to the enemy since Kiev and Kharkiv in '41. All this at the cost of losses exceeding in 20 months of slaughter the toll that the US experienced in Vietnam in 12 years. A strange way to protect the Russian population by making it bleed to decimate the brotherly people.",2023-10-30,18:35,user_9713dbf11d38,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Europe face à deux guerres,Europe facing two wars
https://www.lemonde.fr/idees/article/2023/11/15/une-tempete-parfaite-se-profile-sur-la-guerre-en-ukraine-ou-que-l-on-regarde-les-tendances-negatives-convergent_6200183_3232.html,2023-11-15,"""Norway could take Murmansk with police forces."" Yeah, just do that, plus two squads of Poles, one to take St. Petersburg and the other Moscow. Since anyway Russia is finished, all the soldiers are dead, its economy is in ruins, Putin is dying (or replaced by a clone), the Russian people are rising up and other nonsense. Meanwhile, Europe shines, a beacon of the civilized world with UVDL in the role of the bulb of said beacon.",2023-11-16,19:27,user_4f10fc7515c0,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Une tempête parfaite se profile sur la guerre en Ukraine : où que l’on regarde, les tendances négatives convergent »","""A perfect storm is brewing in the war in Ukraine: wherever you look, negative trends are converging."""
https://www.lemonde.fr/international/article/2023/11/03/guerre-en-ukraine-l-industrie-d-armement-russe-monte-en-puissance_6198023_3210.html,2023-11-03,"The US has never wanted Putin to lose! For one reason: they fear that then he will support China in the attack on Taiwan. This island seems much more important to them than Ukraine because it is close to China, and if it falls under Chinese domination, Japan and South Korea will switch from the American camp to the Chinese camp.",2023-11-03,12:43,user_d8dc69779a42,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Guerre en Ukraine : l’industrie d’armement russe monte en puissance,War in Ukraine: Russian arms industry is growing in power
https://www.lemonde.fr/idees/article/2023/10/27/l-europe-face-a-deux-guerres_6196802_3232.html,2023-10-27,"I would not want to be a fox, but some contributors well present in the columns of Le Monde had accustomed us to listing, to mock the content, the hostile remarks against Western support for Ukraine, which notably denounced the ""double standards"" of the vassals of the United States... we no longer hear them at all on the situation in the Middle East, a glaring demonstration of their hypocrisy and the variable geometry principles they promote. It is a pity, because with a little boldness, we would find fantastic pearls on support for Israel...",2023-10-28,06:41,user_8ea39b40c198,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Europe face à deux guerres,Europe facing two wars
https://www.lemonde.fr/idees/article/2023/10/20/israel-hamas-la-colere-du-sud-global_6195578_3232.html,2023-10-20,"The hypocrisy of the Westerners with blinders and a full belly will be their downfall. And the slap they are going to take, they won't have stolen it.",2023-10-20,12:37,user_8586f3d91565,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Israël-Hamas : la colère du Sud global,Israel-Hamas: the anger of the Global South
https://www.lemonde.fr/international/article/2023/11/14/en-russie-le-retour-du-front-ukrainien-des-meurtriers-gracies-par-poutine_6199973_3210.html,2023-11-14,"Six months of fighting and 50,000 dead to take Bakhmut, a city of no strategic interest, just a meat grinder for the Russian plebs. Bravo Russia, the SVR dares everything!",2023-11-14,16:29,user_ca68aa6586fc,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"En Russie, le retour du front ukrainien des meurtriers graciés par Poutine","In Russia, the return from the Ukrainian front of murderers pardoned by Putin"
https://www.lemonde.fr/international/article/2023/10/28/l-europe-debusque-les-espions-russes-sous-couverture-diplomatique_6197031_3210.html,2023-10-28,"The naivety of Westerners is disconcerting; why ban these spies when Russian agents act with complete impunity at the heart of power; Fillon, Le Pen, Sarkozy, Mélenchon, Bolloré, and Pouyané harm France's interests much more than these pathetic, decayed spies...",2023-10-28,21:06,user_4d55fc4aa9aa,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Europe débusque les espions russes sous couverture diplomatique,Europe uncovers Russian spies operating under diplomatic cover.
https://www.lemonde.fr/idees/article/2023/11/14/les-actifs-russes-geles-doivent-servir-a-reconstruire-l-ukraine_6199992_3232.html,2023-11-14,"3 billion in interest over 9 months for 164 billion invested? That's not even 2.5%, either the Russians in charge of the assets are serious fools, or the Belgian bankers are not telling everything!",2023-11-14,16:47,user_abe74bc3df8c,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,« Les actifs russes gelés doivent servir à reconstruire l’Ukraine »,"""The frozen Russian assets should be used to rebuild Ukraine."""
https://www.lemonde.fr/un-si-proche-orient/article/2023/10/29/comment-benyamin-netanyahou-est-devenu-le-leader-du-monde-civilise_6197141_6116995.html,2023-10-29,I believe that Clausewitz theorized as early as the 18th century that one should not humiliate a defeated opponent to avoid turning them into a beast... Too bad he is no longer read.,2023-10-29,11:29,user_2f2509e9b408,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Comment Benyamin Nétanyahou est devenu le leader autoproclamé du « monde civilisé »,"How Benjamin Netanyahu became the self-proclaimed leader of the ""civilized world"""
https://www.lemonde.fr/international/article/2023/10/20/la-russie-utilise-le-conflit-a-gaza-pour-affaiblir-le-soutien-a-l-ukraine_6195556_3210.html,2023-10-20,"Non-believers live very well in France, whether they are of Catholic or Jewish origin. In any case, practicing Catholics have become a rare breed in France, except in bourgeois city centers. There are no longer any priests in towns and rural areas. I have a friend who passed away two years ago in the countryside. Not a priest to bury her. It was a deacon or something like that who had to do it.",2023-10-20,14:21,user_6fc8b33f99d3,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,La Russie utilise le conflit à Gaza pour affaiblir le soutien à l’Ukraine,Russia is using the conflict in Gaza to weaken support for Ukraine.
https://www.lemonde.fr/idees/article/2023/10/20/israel-hamas-la-colere-du-sud-global_6195578_3232.html,2023-10-20,"The Global South has very selective anger, thus of little interest.",2023-10-21,01:51,user_606bbd6b8932,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,Israël-Hamas : la colère du Sud global,Israel-Hamas: the anger of the Global South
https://www.lemonde.fr/idees/article/2023/11/15/une-tempete-parfaite-se-profile-sur-la-guerre-en-ukraine-ou-que-l-on-regarde-les-tendances-negatives-convergent_6200183_3232.html,2023-11-15,"'We must', indeed, but how? By providing much more weapons to Ukraine, no doubt, but it may already be too late. The Westerners have done everything to avoid upsetting Putin. And here is the result: a trench war with hundreds of deaths every day. The Ukrainians will be exhausted before the Russians, who have the numbers on their side like during World War II and have no regard for human losses.",2023-11-16,09:00,user_5fcbabee435a,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Une tempête parfaite se profile sur la guerre en Ukraine : où que l’on regarde, les tendances négatives convergent »","""A perfect storm is brewing in the war in Ukraine: wherever you look, negative trends are converging."""
https://www.lemonde.fr/international/article/2023/10/23/ursula-von-der-leyen-les-faux-pas-de-l-hyperpresidente_6196023_3210.html,2023-10-23,"These disputes over precedence among European leaders are laughable; their ego quarrels ridicule them all: VdL, Michel, Borrell.",2023-10-23,12:32,user_7b306adcc0e9,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Ursula von der Leyen, les faux pas de l’hyperprésidente","Ursula von der Leyen, the missteps of the hyper-president"
https://www.lemonde.fr/international/article/2023/10/23/ursula-von-der-leyen-les-faux-pas-de-l-hyperpresidente_6196023_3210.html,2023-10-23,"Indeed, her remarks in Israel were ""thoughtless and even unconscious""! Just like at the outbreak of the Ukraine war, the assertion that this country's accession to the EU was just a formality!",2024-02-19,09:45,user_d967dd641593,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Ursula von der Leyen, les faux pas de l’hyperprésidente","Ursula von der Leyen, the missteps of the hyper-president"
https://www.lemonde.fr/international/article/2023/10/20/la-russie-utilise-le-conflit-a-gaza-pour-affaiblir-le-soutien-a-l-ukraine_6195556_3210.html,2023-10-20,"The Russia seeks to create disorder wherever possible: a kind of irritating and foul fly in the ointment, too weak to conquer Ukraine and truly scare the US and Europe (just look at the state of underdevelopment and corruption in this country that is so rich in resources), but sufficiently disruptive to destabilize weak states in Africa or to stoke conflicts like in Gaza. China follows a similar position on the Gaza issue. In short, their strategy of dictators toasting with champagne is clear: we do everything we can to annoy Americans and Europeans, wherever possible, without any real other compass. The multipolar world is beautiful, it makes you want to.",2023-10-20,12:47,user_3ff1efdd37e1,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,La Russie utilise le conflit à Gaza pour affaiblir le soutien à l’Ukraine,Russia is using the conflict in Gaza to weaken support for Ukraine.
https://www.lemonde.fr/idees/article/2023/11/09/face-aux-conflits-russo-ukrainien-ou-israel-hamas-le-constat-est-le-meme-il-n-y-a-pas-de-communaute-internationale-susceptible-d-imposer-un-reglement_6199059_3232.html,2023-11-09,"And the Global South? And LFI? Have you thought about them? They can act, they are determined. Since they are going down into the well-secured streets and fighting like madmen on social networks.",2023-11-09,11:12,user_d23c15e77527,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"« Face aux conflits russo-ukrainien ou Israël-Hamas, le constat est le même : il n’y a pas de “communauté internationale” susceptible d’imposer un règlement »","""Whether facing the Russo-Ukrainian or Israel-Hamas conflicts, the observation remains the same: there is no 'international community' capable of imposing a resolution."""
https://www.lemonde.fr/international/article/2023/10/23/ursula-von-der-leyen-les-faux-pas-de-l-hyperpresidente_6196023_3210.html,2023-10-23,"@FR28 They especially tried to get rid of De Gaulle several times, in favor of a very docile Giraud, and then they manipulated the French and Italian elections of 1947, as many historical studies have shown, because for the Americans, free elections are good, but only if they know the result in advance (and that it goes in the right direction)... Fortunately, yes, there was sometimes a De Gaulle to stand up to them!",2023-10-23,16:33,user_8ea39b40c198,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Ursula von der Leyen, les faux pas de l’hyperprésidente","Ursula von der Leyen, the missteps of the hyper-president"
https://www.lemonde.fr/international/article/2023/11/09/l-ukraine-se-prepare-a-affronter-un-nouvel-hiver-de-guerre_6199191_3210.html,2023-11-09,"@minga: ""how much does the sale of France's sovereignty to Russian interests bring you?"" If you take into account the exchange rate of the ruble, I assure you it’s not worth it.",2023-11-11,09:20,user_a03d3b0246df,reply,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Ukraine se prépare à affronter un nouvel hiver de guerre,Ukraine is preparing to face a new winter of war
https://www.lemonde.fr/international/article/2023/10/23/ursula-von-der-leyen-les-faux-pas-de-l-hyperpresidente_6196023_3210.html,2023-10-23,"She is unelected and brings it up at every turn, with the pretense of playing a role that no one recognizes for her, even in Europe.",2023-10-23,15:30,user_3a1f1c4784a6,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,"Ursula von der Leyen, les faux pas de l’hyperprésidente","Ursula von der Leyen, the missteps of the hyper-president"
https://www.lemonde.fr/international/article/2023/11/03/l-ukraine-craint-de-tomber-dans-l-oubli-face-au-conflit-au-proche-orient_6197996_3210.html,2023-11-03,"The interview given by Zalouzhny has an incredibly strong significance. The question is whether it is addressed to Americans (""don't forget us and give us cutting-edge weapons"") or to Ukrainians, to prepare them for a ceasefire (if the Russian side wishes to start negotiations). Perhaps it is also addressed to Zelensky, who seems increasingly isolated in his desire to continue the war.",2023-11-03,10:57,user_2207c927f375,comment,tp3,Lemonde,FR,War fatigue/ disappointment after hope for 2023 Ukrainian counter-offensive,L’Ukraine craint de tomber dans l’oubli face au conflit au Proche-Orient,Ukraine fears being forgotten amid the conflict in the Middle East.
